,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,GDP_category,CO2_category,Average_CO2_emission
4431,Cuba,natural_gas,2019,0.03,0.03,152.23,11331.0,32.79,2.44,1.81,Medium-high,Low,4.9832
4432,Cuba,petroleum_n_other_liquids,2019,0.33,0.1,152.23,11331.0,32.79,2.44,20.66,Medium-high,Low,4.9832
4433,Cuba,nuclear,2019,,,152.23,11331.0,32.79,2.44,0.0,Medium-high,Low,4.9832
4434,Cuba,renewables_n_other,2019,0.01,0.01,152.23,11331.0,32.79,2.44,0.0,Medium-high,Low,4.9832
4435,Cyprus,coal,2019,0.0,0.0,33.83,888.0,133.92,3.52,0.0,Medium,Low,1.5495999999999999
4436,Cyprus,natural_gas,2019,0.0,0.0,33.83,888.0,133.92,3.52,0.0,Medium,Low,1.5495999999999999
4437,Cyprus,petroleum_n_other_liquids,2019,0.11,0.0,33.83,888.0,133.92,3.52,8.23,Medium,Low,1.5495999999999999
4438,Cyprus,nuclear,2019,,,33.83,888.0,133.92,3.52,0.0,Medium,Low,1.5495999999999999
4439,Cyprus,renewables_n_other,2019,0.0,0.0,33.83,888.0,133.92,3.52,0.0,Medium,Low,1.5495999999999999
4440,Czech Republic,coal,2019,0.61,0.56,410.04,10677.0,162.04,4.22,63.24,High,Low,20.8136
4441,Czech Republic,natural_gas,2019,0.32,0.01,410.04,10677.0,162.04,4.22,15.94,High,Low,20.8136
4442,Czech Republic,petroleum_n_other_liquids,2019,0.45,0.0,410.04,10677.0,162.04,4.22,25.1,High,Low,20.8136
4443,Czech Republic,nuclear,2019,0.32,0.32,410.04,10677.0,162.04,4.22,0.0,High,Low,20.8136
4444,Czech Republic,renewables_n_other,2019,0.04,0.1,410.04,10677.0,162.04,4.22,0.0,High,Low,20.8136
4445,Côte d’Ivoire,coal,2019,0.0,0.0,141.23,25731.0,8.24,1.5,0.0,Medium-high,Low,2.1336
4446,Côte d’Ivoire,natural_gas,2019,0.09,0.09,141.23,25731.0,8.24,1.5,3.74,Medium-high,Low,2.1336
4447,Côte d’Ivoire,petroleum_n_other_liquids,2019,0.11,0.08,141.23,25731.0,8.24,1.5,7.06,Medium-high,Low,2.1336
4448,Côte d’Ivoire,nuclear,2019,,,141.23,25731.0,8.24,1.5,0.0,Medium-high,Low,2.1336
4449,Côte d’Ivoire,renewables_n_other,2019,0.02,0.02,141.23,25731.0,8.24,1.5,0.0,Medium-high,Low,2.1336
4450,Denmark,coal,2019,0.04,0.0,308.22,5816.0,124.16,2.34,6.04,High,Low,7.4472000000000005
4451,Denmark,natural_gas,2019,0.11,0.12,308.22,5816.0,124.16,2.34,6.21,High,Low,7.4472000000000005
4452,Denmark,petroleum_n_other_liquids,2019,0.34,0.21,308.22,5816.0,124.16,2.34,23.87,High,Low,7.4472000000000005
4453,Denmark,nuclear,2019,,,308.22,5816.0,124.16,2.34,0.0,High,Low,7.4472000000000005
4454,Denmark,renewables_n_other,2019,0.23,0.21,308.22,5816.0,124.16,2.34,0.0,High,Low,7.4472000000000005
4455,Djibouti,coal,2019,0.0,0.0,5.85,973.0,8.87,1.48,0.0,Low,Low,0.152
4456,Djibouti,natural_gas,2019,0.0,0.0,5.85,973.0,8.87,1.48,0.0,Low,Low,0.152
4457,Djibouti,petroleum_n_other_liquids,2019,0.01,0.0,5.85,973.0,8.87,1.48,0.67,Low,Low,0.152
4458,Djibouti,nuclear,2019,,,5.85,973.0,8.87,1.48,0.0,Low,Low,0.152
4459,Djibouti,renewables_n_other,2019,0.0,0.0,5.85,973.0,8.87,1.48,0.0,Low,Low,0.152
4460,Dominica,coal,2019,0.0,0.0,0.8,72.0,37.51,3.35,0.0,Low,Low,0.0368
4461,Dominica,natural_gas,2019,0.0,0.0,0.8,72.0,37.51,3.35,0.0,Low,Low,0.0368
4462,Dominica,petroleum_n_other_liquids,2019,0.0,0.0,0.8,72.0,37.51,3.35,0.19,Low,Low,0.0368
4463,Dominica,nuclear,2019,,,0.8,72.0,37.51,3.35,0.0,Low,Low,0.0368
4464,Dominica,renewables_n_other,2019,0.0,0.0,0.8,72.0,37.51,3.35,0.0,Low,Low,0.0368
4465,Dominican Republic,coal,2019,0.05,0.0,190.15,10736.0,39.03,2.2,2.79,Medium-high,Low,4.5248
4466,Dominican Republic,natural_gas,2019,0.06,0.0,190.15,10736.0,39.03,2.2,2.48,Medium-high,Low,4.5248
4467,Dominican Republic,petroleum_n_other_liquids,2019,0.29,0.0,190.15,10736.0,39.03,2.2,20.0,Medium-high,Low,4.5248
4468,Dominican Republic,nuclear,2019,,,190.15,10736.0,39.03,2.2,0.0,Medium-high,Low,4.5248
4469,Dominican Republic,renewables_n_other,2019,0.02,0.02,190.15,10736.0,39.03,2.2,0.0,Medium-high,Low,4.5248
4470,Ecuador,coal,2019,0.0,0.0,183.66,17357.0,42.56,4.02,0.05,Medium-high,Low,7.593599999999999
4471,Ecuador,natural_gas,2019,0.01,0.01,183.66,17357.0,42.56,4.02,0.75,Medium-high,Low,7.593599999999999
4472,Ecuador,petroleum_n_other_liquids,2019,0.51,1.17,183.66,17357.0,42.56,4.02,36.55,Medium-high,Low,7.593599999999999
4473,Ecuador,nuclear,2019,,,183.66,17357.0,42.56,4.02,0.0,Medium-high,Low,7.593599999999999
4474,Ecuador,renewables_n_other,2019,0.22,0.22,183.66,17357.0,42.56,4.02,0.0,Medium-high,Low,7.593599999999999
4475,Egypt,coal,2019,0.09,0.0,1291.81,100370.0,40.07,3.11,10.3,High,Low,45.922799999999995
4476,Egypt,natural_gas,2019,2.15,2.38,1291.81,100370.0,40.07,3.11,115.46,High,Medium,45.922799999999995
4477,Egypt,petroleum_n_other_liquids,2019,1.62,1.52,1291.81,100370.0,40.07,3.11,109.74,High,Medium,45.922799999999995
4478,Egypt,nuclear,2019,,,1291.81,100370.0,40.07,3.11,0.0,High,Low,45.922799999999995
4479,Egypt,renewables_n_other,2019,0.15,0.16,1291.81,100370.0,40.07,3.11,0.0,High,Low,45.922799999999995
4480,El Salvador,coal,2019,0.0,0.0,52.96,6454.0,24.12,2.94,0.0,Medium-high,Low,1.3444
4481,El Salvador,natural_gas,2019,0.0,0.0,52.96,6454.0,24.12,2.94,0.0,Medium-high,Low,1.3444
4482,El Salvador,petroleum_n_other_liquids,2019,0.11,0.0,52.96,6454.0,24.12,2.94,7.04,Medium-high,Low,1.3444
4483,El Salvador,nuclear,2019,,,52.96,6454.0,24.12,2.94,0.0,Medium-high,Low,1.3444
4484,El Salvador,renewables_n_other,2019,0.04,0.04,52.96,6454.0,24.12,2.94,0.0,Medium-high,Low,1.3444
4485,Equatorial Guinea,coal,2019,0.0,0.0,21.3,1356.0,57.6,3.67,0.0,Medium,Low,0.8715999999999999
4486,Equatorial Guinea,natural_gas,2019,0.04,0.17,21.3,1356.0,57.6,3.67,2.18,Medium,Low,0.8715999999999999
4487,Equatorial Guinea,petroleum_n_other_liquids,2019,0.04,0.33,21.3,1356.0,57.6,3.67,2.49,Medium,Low,0.8715999999999999
4488,Equatorial Guinea,nuclear,2019,,,21.3,1356.0,57.6,3.67,0.0,Medium,Low,0.8715999999999999
4489,Equatorial Guinea,renewables_n_other,2019,0.0,0.0,21.3,1356.0,57.6,3.67,0.0,Medium,Low,0.8715999999999999
4490,Eritrea,coal,2019,0.0,0.0,6.02,3506.0,3.22,1.87,0.0,Low,Low,0.1284
4491,Eritrea,natural_gas,2019,0.0,0.0,6.02,3506.0,3.22,1.87,0.0,Low,Low,0.1284
4492,Eritrea,petroleum_n_other_liquids,2019,0.01,0.0,6.02,3506.0,3.22,1.87,0.74,Low,Low,0.1284
4493,Eritrea,nuclear,2019,,,6.02,3506.0,3.22,1.87,0.0,Low,Low,0.1284
4494,Eritrea,renewables_n_other,2019,0.0,0.0,6.02,3506.0,3.22,1.87,0.0,Low,Low,0.1284
4495,Estonia,coal,2019,0.0,0.0,45.2,1329.0,76.33,2.24,0.08,Medium,Low,1.0796
4496,Estonia,natural_gas,2019,0.02,0.0,45.2,1329.0,76.33,2.24,0.98,Medium,Low,1.0796
4497,Estonia,petroleum_n_other_liquids,2019,0.06,0.0,45.2,1329.0,76.33,2.24,4.45,Medium,Low,1.0796
4498,Estonia,nuclear,2019,,,45.2,1329.0,76.33,2.24,0.0,Medium,Low,1.0796
4499,Estonia,renewables_n_other,2019,0.03,0.02,45.2,1329.0,76.33,2.24,0.0,Medium,Low,1.0796
4500,Eswatini,coal,2019,0.0,0.0,10.5,1148.0,19.37,2.12,0.3,Medium,Low,0.2112
4501,Eswatini,natural_gas,2019,0.0,0.0,10.5,1148.0,19.37,2.12,0.0,Medium,Low,0.2112
4502,Eswatini,petroleum_n_other_liquids,2019,0.01,0.0,10.5,1148.0,19.37,2.12,0.9,Medium,Low,0.2112
4503,Eswatini,nuclear,2019,,,10.5,1148.0,19.37,2.12,0.0,Medium,Low,0.2112
4504,Eswatini,renewables_n_other,2019,0.01,0.0,10.5,1148.0,19.37,2.12,0.0,Medium,Low,0.2112
4505,Ethiopia,coal,2019,0.02,0.0,231.94,112109.0,3.22,1.56,1.33,Medium-high,Low,2.5048000000000004
4506,Ethiopia,natural_gas,2019,0.0,0.0,231.94,112109.0,3.22,1.56,0.0,Medium-high,Low,2.5048000000000004
4507,Ethiopia,petroleum_n_other_liquids,2019,0.22,0.0,231.94,112109.0,3.22,1.56,12.73,Medium-high,Low,2.5048000000000004
4508,Ethiopia,nuclear,2019,,,231.94,112109.0,3.22,1.56,0.0,Medium-high,Low,2.5048000000000004
4509,Ethiopia,renewables_n_other,2019,0.12,0.13,231.94,112109.0,3.22,1.56,0.0,Medium-high,Low,2.5048000000000004
4510,Faroe Islands,coal,2019,0.0,0.0,,,0.0,0.0,0.0,,Low,0.156
4511,Faroe Islands,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0,,Low,0.156
4512,Faroe Islands,petroleum_n_other_liquids,2019,0.01,0.0,,,0.0,0.0,0.87,,Low,0.156
4513,Faroe Islands,nuclear,2019,,,,,0.0,0.0,0.0,,Low,0.156
4514,Faroe Islands,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0,,Low,0.156
4515,Fiji,coal,2019,0.0,0.0,12.12,890.0,32.9,2.42,0.0,Medium,Low,0.3064
4516,Fiji,natural_gas,2019,0.0,0.0,12.12,890.0,32.9,2.42,0.0,Medium,Low,0.3064
4517,Fiji,petroleum_n_other_liquids,2019,0.02,0.0,12.12,890.0,32.9,2.42,1.65,Medium,Low,0.3064
4518,Fiji,nuclear,2019,,,12.12,890.0,32.9,2.42,0.0,Medium,Low,0.3064
4519,Fiji,renewables_n_other,2019,0.01,0.01,12.12,890.0,32.9,2.42,0.0,Medium,Low,0.3064
4520,Finland,coal,2019,0.09,0.0,253.0,5523.0,216.59,4.73,11.44,Medium-high,Low,8.928
4521,Finland,natural_gas,2019,0.09,0.0,253.0,5523.0,216.59,4.73,5.01,Medium-high,Low,8.928
4522,Finland,petroleum_n_other_liquids,2019,0.41,0.0,253.0,5523.0,216.59,4.73,28.21,Medium-high,Low,8.928
4523,Finland,nuclear,2019,0.23,0.23,253.0,5523.0,216.59,4.73,0.0,Medium-high,Low,8.928
4524,Finland,renewables_n_other,2019,0.36,0.3,253.0,5523.0,216.59,4.73,0.0,Medium-high,Low,8.928
4525,France,coal,2019,0.26,0.0,2918.62,67267.0,151.05,3.48,32.64,High,Low,69.49600000000001
4526,France,natural_gas,2019,1.61,0.0,2918.62,67267.0,151.05,3.48,83.05,High,Low,69.49600000000001
4527,France,petroleum_n_other_liquids,2019,3.46,0.03,2918.62,67267.0,151.05,3.48,226.3,High,Medium,69.49600000000001
4528,France,nuclear,2019,3.97,3.97,2918.62,67267.0,151.05,3.48,0.0,High,Low,69.49600000000001
